Date&Time,TEMP,HUMI,CO2,STEMP,SWAT,SEC,PPF,
2022-08-28 21:40,26.2,50,387,0,0,0,0,
2022-08-28 21:45,26.2,51,390,0,0,0,0,
2022-08-28 21:50,26.1,51,387,0,0,0,0,
2022-08-28 21:55,26.2,52,386,0,0,0,0,
2022-08-28 22:00,26.2,52,386,0,0,0,0,
2022-08-28 22:05,26.1,49,386,0,0,0,0,
2022-08-28 22:10,26.2,49,386,0,0,0,0,
2022-08-28 22:15,26.2,50,380,0,0,0,0,
2022-08-28 22:20,26.1,51,375,0,0,0,0,
2022-08-28 22:25,26.2,52,383,0,0,0,0,
2022-08-28 22:30,26.2,51,388,0,0,0,0,
2022-08-28 22:35,26.1,49,385,0,0,0,0,
2022-08-28 22:40,26.1,49,389,0,0,0,0,
2022-08-28 22:45,26.1,51,388,0,0,0,0,
2022-08-28 22:50,26.1,51,384,0,0,0,0,
2022-08-28 22:55,26.1,51,386,0,0,0,0,
2022-08-28 23:00,26.2,52,381,0,0,0,0,
2022-08-28 23:05,26.1,50,385,0,0,0,0,
2022-08-28 23:10,26.1,49,383,0,0,0,0,
2022-08-28 23:15,26.1,50,382,0,0,0,0,
2022-08-28 23:20,26.1,51,389,0,0,0,0,
2022-08-28 23:25,26.1,52,387,0,0,0,0,
2022-08-28 23:30,26.1,52,383,0,0,0,0,
2022-08-28 23:35,26.1,52,390,0,0,0,0,
2022-08-28 23:40,26.2,51,388,0,0,0,0,
2022-08-28 23:45,26.2,50,387,0,0,0,0,
2022-08-28 23:50,26.2,50,393,0,0,0,0,
2022-08-28 23:55,26.1,50,388,0,0,0,0,
2022-08-29 0:00,26.2,50,384,0,0,0,0,
2022-08-29 0:05,26.1,51,386,0,0,0,0,
2022-08-29 0:10,26.2,52,387,0,0,0,0,
2022-08-29 0:15,26.1,50,391,0,0,0,0,
2022-08-29 0:20,26.1,50,387,0,0,0,0,
2022-08-29 0:25,26.1,50,384,0,0,0,0,
2022-08-29 0:30,26.1,49,383,0,0,0,0,
2022-08-29 0:35,26.1,50,385,0,0,0,0,
2022-08-29 0:40,26.1,51,385,0,0,0,0,
2022-08-29 0:45,26.1,52,385,0,0,0,0,
2022-08-29 0:50,26.2,52,386,0,0,0,0,
2022-08-29 0:55,26.1,52,391,0,0,0,0,
2022-08-29 1:00,26.2,52,390,0,0,0,0,
2022-08-29 1:05,26.2,51,390,0,0,0,0,
2022-08-29 1:10,26.2,51,393,0,0,0,0,
2022-08-29 1:15,26.2,51,391,0,0,0,0,
2022-08-29 1:20,26.1,50,393,0,0,0,0,
2022-08-29 1:25,26.1,51,391,0,0,0,0,
2022-08-29 1:30,26.1,51,391,0,0,0,0,
2022-08-29 1:35,26.1,52,388,0,0,0,0,
2022-08-29 1:40,26.2,52,388,0,0,0,0,
2022-08-29 1:45,26.1,51,388,0,0,0,0,
2022-08-29 1:50,26.1,51,387,0,0,0,0,
2022-08-29 1:55,26.1,51,385,0,0,0,0,
2022-08-29 2:00,26.1,50,390,0,0,0,0,
2022-08-29 2:05,26.1,51,393,0,0,0,0,
2022-08-29 2:10,26.2,51,390,0,0,0,0,
2022-08-29 2:15,26.2,52,394,0,0,0,0,
2022-08-29 2:20,26.1,52,394,0,0,0,0,
2022-08-29 2:25,26.1,53,394,0,0,0,0,
2022-08-29 2:30,26.1,52,393,0,0,0,0,
2022-08-29 2:35,26.1,51,392,0,0,0,0,
2022-08-29 2:40,26.1,50,394,0,0,0,0,
2022-08-29 2:45,26.1,51,401,0,0,0,0,
2022-08-29 2:50,26.1,52,396,0,0,0,0,
2022-08-29 2:55,26.1,52,396,0,0,0,0,
2022-08-29 3:00,26.1,53,393,0,0,0,0,
2022-08-29 3:05,26.1,53,392,0,0,0,0,
2022-08-29 3:10,26.1,53,390,0,0,0,0,
2022-08-29 3:15,26.1,52,392,0,0,0,0,
2022-08-29 3:20,26.1,52,390,0,0,0,0,
2022-08-29 3:25,26.1,51,390,0,0,0,0,
2022-08-29 3:30,26.1,51,384,0,0,0,0,
2022-08-29 3:35,26.1,51,389,0,0,0,0,
2022-08-29 3:40,26.1,52,394,0,0,0,0,
2022-08-29 3:45,26.1,52,391,0,0,0,0,
2022-08-29 3:50,26.1,52,390,0,0,0,0,
2022-08-29 3:55,26.1,50,387,0,0,0,0,
2022-08-29 4:00,26,51,384,0,0,0,0,
2022-08-29 4:05,26,51,389,0,0,0,0,
2022-08-29 4:10,26.1,51,390,0,0,0,0,
2022-08-29 4:15,26.1,51,389,0,0,0,0,
2022-08-29 4:20,26.1,51,396,0,0,0,0,
2022-08-29 4:25,26.1,51,394,0,0,0,0,
2022-08-29 4:30,26.1,52,392,0,0,0,0,
2022-08-29 4:35,26.1,52,389,0,0,0,0,
2022-08-29 4:40,26.1,52,383,0,0,0,0,
2022-08-29 4:45,26.1,52,386,0,0,0,0,
2022-08-29 4:50,26.1,53,387,0,0,0,0,
2022-08-29 4:55,26.1,52,385,0,0,0,0,
2022-08-29 5:00,26.1,52,383,0,0,0,0,
2022-08-29 5:05,26.1,52,384,0,0,0,0,
2022-08-29 5:10,26.1,51,381,0,0,0,0,
2022-08-29 5:15,26.1,50,385,0,0,0,0,
2022-08-29 5:20,26.1,50,385,0,0,0,0,
2022-08-29 5:25,26.1,51,384,0,0,0,0,
2022-08-29 5:30,26.1,51,382,0,0,0,0,
2022-08-29 5:35,26.1,51,385,0,0,0,0,
2022-08-29 5:40,26.1,51,388,0,0,0,0,
2022-08-29 5:45,26.1,52,388,0,0,0,0,
2022-08-29 5:50,26.1,52,387,0,0,0,0,
2022-08-29 5:55,26.1,53,390,0,0,0,0,
2022-08-29 6:00,26.1,53,390,0,0,0,0,
2022-08-29 6:05,26.1,53,390,0,0,0,0,
2022-08-29 6:10,26.1,53,393,0,0,0,0,
2022-08-29 6:15,26.2,52,401,0,0,0,0,
2022-08-29 6:20,26.1,52,399,0,0,0,0,
2022-08-29 6:25,26.1,51,395,0,0,0,0,
2022-08-29 6:30,26.1,52,396,0,0,0,0,
2022-08-29 6:35,26.1,51,399,0,0,0,0,
2022-08-29 6:40,26.1,51,397,0,0,0,0,
2022-08-29 6:45,26.1,51,396,0,0,0,0,
2022-08-29 6:50,26.1,51,396,0,0,0,0,
2022-08-29 6:55,26.1,51,398,0,0,0,0,
2022-08-29 7:00,26.1,52,395,0,0,0,0,
2022-08-29 7:05,26.1,52,401,0,0,0,0,
2022-08-29 7:10,26.1,51,399,0,0,0,0,
2022-08-29 7:15,26.1,52,397,0,0,0,0,
2022-08-29 7:20,26.1,52,398,0,0,0,0,
2022-08-29 7:25,26.1,52,400,0,0,0,0,
2022-08-29 7:30,26.1,52,399,0,0,0,0,
2022-08-29 7:35,26.1,50,396,0,0,0,0,
2022-08-29 7:40,26.1,50,397,0,0,0,0,
2022-08-29 7:45,26.1,51,402,0,0,0,0,
2022-08-29 7:50,26.1,52,403,0,0,0,0,
2022-08-29 7:55,26.1,53,404,0,0,0,0,
2022-08-29 8:00,26.2,53,404,0,0,0,0,
2022-08-29 8:05,26.2,53,400,0,0,0,0,
2022-08-29 8:10,26.2,50,400,0,0,0,0,
2022-08-29 8:15,26.2,50,400,0,0,0,0,
2022-08-29 8:20,26.2,51,400,0,0,0,0,
2022-08-29 8:25,26.1,51,398,0,0,0,0,
2022-08-29 8:30,26.2,52,402,0,0,0,0,
2022-08-29 8:35,26.2,53,398,0,0,0,0,
2022-08-29 8:40,26.2,51,399,0,0,0,0,
2022-08-29 8:45,26.2,50,401,0,0,0,0,
2022-08-29 8:50,26.2,51,398,0,0,0,0,
2022-08-29 8:55,26.2,51,391,0,0,0,0,
2022-08-29 9:00,26.2,52,389,0,0,0,0,
2022-08-29 9:05,26.2,52,389,0,0,0,0,
2022-08-29 9:10,26.2,51,390,0,0,0,0,
2022-08-29 9:15,26.2,50,395,0,0,0,0,
2022-08-29 9:20,26.2,51,396,0,0,0,0,
2022-08-29 9:25,26.3,52,396,0,0,0,0,
2022-08-29 9:30,26.2,52,394,0,0,0,0,
2022-08-29 9:35,26.3,50,401,0,0,0,0,
2022-08-29 9:40,26.2,48,401,0,0,0,0,
2022-08-29 9:45,26.2,49,395,0,0,0,0,
2022-08-29 9:50,26.2,51,402,0,0,0,0,
2022-08-29 9:55,26.2,50,404,0,0,0,0,
2022-08-29 10:00,26.2,50,415,0,0,0,0,
2022-08-29 10:05,26.2,48,417,0,0,0,0,
2022-08-29 10:10,26.2,49,412,0,0,0,0,
2022-08-29 10:15,26.2,50,405,0,0,0,0,
2022-08-29 10:20,26.2,47,406,0,0,0,0,
2022-08-29 10:25,26.2,49,411,0,0,0,0,
2022-08-29 10:30,26.1,47,414,0,0,0,0,
2022-08-29 10:35,26.1,50,415,0,0,0,0,
2022-08-29 10:40,26.1,48,415,0,0,0,0,
2022-08-29 10:45,26.1,50,421,0,0,0,0,
2022-08-29 10:50,26,48,422,0,0,0,0,
2022-08-29 10:55,26,49,426,0,0,0,0,
2022-08-29 11:00,26,49,432,0,0,0,0,
2022-08-29 11:05,26,51,430,0,0,0,0,
2022-08-29 11:10,26.1,52,418,0,0,0,0,
2022-08-29 11:15,26,51,410,0,0,0,0,
2022-08-29 11:20,26.1,50,403,0,0,0,0,
2022-08-29 11:25,26.1,51,397,0,0,0,0,
2022-08-29 11:30,26.1,52,394,0,0,0,0,
2022-08-29 11:35,26.1,51,392,0,0,0,0,
2022-08-29 11:40,26.1,51,391,0,0,0,0,
2022-08-29 11:45,26.2,53,398,0,0,0,0,
2022-08-29 11:50,26.1,50,407,0,0,0,0,
2022-08-29 11:55,26.2,52,411,0,0,0,0,
2022-08-29 12:00,26.2,51,414,0,0,0,0,
2022-08-29 12:05,26.2,52,442,0,0,0,0,
2022-08-29 12:10,26.2,51,459,0,0,0,0,
2022-08-29 12:15,26.1,48,453,0,0,0,0,
2022-08-29 12:20,26.2,52,441,0,0,0,0,
2022-08-29 12:25,26.1,53,437,0,0,0,0,
2022-08-29 12:30,26.1,50,428,0,0,0,0,
2022-08-29 12:35,26.1,52,416,0,0,0,0,
2022-08-29 12:40,26.2,53,406,0,0,0,0,
2022-08-29 12:45,26.2,53,397,0,0,0,0,
2022-08-29 12:50,26.2,51,388,0,0,0,0,
2022-08-29 12:55,26.2,52,384,0,0,0,0,
2022-08-29 13:00,26.2,52,377,0,0,0,0,
2022-08-29 13:05,26.2,51,381,0,0,0,0,
2022-08-29 13:10,26.2,53,375,0,0,0,0,
2022-08-29 13:15,26.2,53,374,0,0,0,0,
2022-08-29 13:20,26.2,51,373,0,0,0,0,
2022-08-29 13:25,26.2,53,367,0,0,0,0,
2022-08-29 13:30,26.2,51,367,0,0,0,0,
2022-08-29 13:35,26.1,52,365,0,0,0,0,
2022-08-29 13:40,26.2,53,367,0,0,0,0,
2022-08-29 13:45,26.2,51,367,0,0,0,0,
2022-08-29 13:50,26.1,52,363,0,0,0,0,
2022-08-29 13:55,26.2,53,369,0,0,0,0,
2022-08-29 14:00,26.1,53,375,0,0,0,0,
2022-08-29 14:05,26.2,53,371,0,0,0,0,
2022-08-29 14:10,26.2,54,375,0,0,0,0,
2022-08-29 14:15,26.2,51,388,0,0,0,0,
2022-08-29 14:20,26.2,50,401,0,0,0,0,
2022-08-29 14:25,26.1,52,406,0,0,0,0,
2022-08-29 14:30,26.1,52,407,0,0,0,0,
2022-08-29 14:35,26.1,55,399,0,0,0,0,
2022-08-29 14:40,26.1,53,392,0,0,0,0,
2022-08-29 14:45,26.1,54,381,0,0,0,0,
2022-08-29 14:50,26.1,52,379,0,0,0,0,
2022-08-29 14:55,26.1,54,380,0,0,0,0,
2022-08-29 15:00,26.1,53,385,0,0,0,0,
2022-08-29 15:05,26.1,55,384,0,0,0,0,
2022-08-29 15:10,26.1,53,387,0,0,0,0,
2022-08-29 15:15,26.2,54,392,0,0,0,0,
2022-08-29 15:20,26.2,53,385,0,0,0,0,
2022-08-29 15:25,26.2,55,384,0,0,0,0,
2022-08-29 15:30,26.2,55,383,0,0,0,0,
2022-08-29 15:35,26.2,55,380,0,0,0,0,
2022-08-29 15:40,26.2,53,381,0,0,0,0,
2022-08-29 15:45,26.2,55,376,0,0,0,0,
2022-08-29 15:50,26.2,53,370,0,0,0,0,
2022-08-29 15:55,26.2,54,367,0,0,0,0,
2022-08-29 16:00,26.2,55,368,0,0,0,0,
2022-08-29 16:05,26.2,54,368,0,0,0,0,
2022-08-29 16:10,26.2,54,367,0,0,0,0,
2022-08-29 16:15,26.3,56,372,0,0,0,0,
2022-08-29 16:20,26.2,53,372,0,0,0,0,
2022-08-29 16:25,26.2,52,374,0,0,0,0,
2022-08-29 16:30,26.3,55,378,0,0,0,0,
2022-08-29 16:35,26.2,54,374,0,0,0,0,
2022-08-29 16:40,26.2,55,372,0,0,0,0,
2022-08-29 16:45,26.2,55,365,0,0,0,0,
2022-08-29 16:50,26.3,54,369,0,0,0,0,
2022-08-29 16:55,26.2,53,370,0,0,0,0,
2022-08-29 17:00,26.3,54,371,0,0,0,0,
2022-08-29 17:05,26.2,53,368,0,0,0,0,
2022-08-29 17:10,26.2,55,366,0,0,0,0,
2022-08-29 17:15,26.3,57,366,0,0,0,0,
2022-08-29 17:20,26.2,53,373,0,0,0,0,
2022-08-29 17:25,26.2,55,375,0,0,0,0,
2022-08-29 17:30,26.2,53,379,0,0,0,0,
2022-08-29 17:35,26.2,55,380,0,0,0,0,
2022-08-29 17:40,26.1,54,385,0,0,0,0,
2022-08-29 17:45,26.2,56,379,0,0,0,0,
2022-08-29 17:50,26.2,53,376,0,0,0,0,
2022-08-29 17:55,26.2,56,374,0,0,0,0,
2022-08-29 18:00,26.1,54,376,0,0,0,0,
2022-08-29 18:05,26.2,55,377,0,0,0,0,
2022-08-29 18:10,26.1,56,378,0,0,0,0,
2022-08-29 18:15,26.1,55,380,0,0,0,0,
2022-08-29 18:20,26.1,53,378,0,0,0,0,
2022-08-29 18:25,26.1,56,374,0,0,0,0,
2022-08-29 18:30,26.1,54,373,0,0,0,0,
2022-08-29 18:35,26.1,56,374,0,0,0,0,
2022-08-29 18:40,26.1,55,373,0,0,0,0,
2022-08-29 18:45,26.1,55,374,0,0,0,0,
2022-08-29 18:50,26.1,53,367,0,0,0,0,
2022-08-29 18:55,26.1,54,363,0,0,0,0,
2022-08-29 19:00,26.1,56,366,0,0,0,0,
2022-08-29 19:05,26.1,57,371,0,0,0,0,
2022-08-29 19:10,26.1,58,372,0,0,0,0,
2022-08-29 19:15,26.1,57,370,0,0,0,0,
2022-08-29 19:20,26.1,56,371,0,0,0,0,
2022-08-29 19:25,26.1,56,365,0,0,0,0,
2022-08-29 19:30,26.1,56,370,0,0,0,0,
2022-08-29 19:35,26.1,57,365,0,0,0,0,
2022-08-29 19:40,26.1,58,368,0,0,0,0,
2022-08-29 19:45,26.1,57,366,0,0,0,0,
2022-08-29 19:50,26.1,56,368,0,0,0,0,
2022-08-29 19:55,26.1,56,373,0,0,0,0,
2022-08-29 20:00,26.1,56,372,0,0,0,0,
2022-08-29 20:05,26.1,57,375,0,0,0,0,
2022-08-29 20:10,26.1,58,374,0,0,0,0,
2022-08-29 20:15,26.1,58,374,0,0,0,0,
2022-08-29 20:20,26.1,57,370,0,0,0,0,
2022-08-29 20:25,26.1,55,376,0,0,0,0,
2022-08-29 20:30,26.1,56,378,0,0,0,0,
2022-08-29 20:35,26.1,57,376,0,0,0,0,
2022-08-29 20:40,26.1,58,380,0,0,0,0,
2022-08-29 20:45,26.1,58,376,0,0,0,0,
2022-08-29 20:50,26,55,373,0,0,0,0,
2022-08-29 20:55,26.1,56,368,0,0,0,0,
2022-08-29 21:00,26,56,371,0,0,0,0,
2022-08-29 21:05,26,58,372,0,0,0,0,
2022-08-29 21:10,26,58,376,0,0,0,0,
2022-08-29 21:15,26,56,376,0,0,0,0,
2022-08-29 21:20,26,56,374,0,0,0,0,
2022-08-29 21:25,26,56,370,0,0,0,0,
2022-08-29 21:30,26,56,376,0,0,0,0,
2022-08-29 21:35,26,57,379,0,0,0,0,
2022-08-29 21:40,26,57,380,0,0,0,0,
2022-08-29 21:45,26,55,379,0,0,0,0,
2022-08-29 21:50,26,57,376,0,0,0,0,
2022-08-29 21:55,26,57,375,0,0,0,0,
2022-08-29 22:00,26,57,377,0,0,0,0,
2022-08-29 22:05,26,57,374,0,0,0,0,
2022-08-29 22:10,26,56,377,0,0,0,0,
2022-08-29 22:15,26,56,374,0,0,0,0,
2022-08-29 22:20,26,57,370,0,0,0,0,
2022-08-29 22:25,26,57,374,0,0,0,0,
2022-08-29 22:30,26,56,378,0,0,0,0,
2022-08-29 22:35,26,56,377,0,0,0,0,
2022-08-29 22:40,26,56,376,0,0,0,0,
2022-08-29 22:45,26,56,374,0,0,0,0,
2022-08-29 22:50,26,56,371,0,0,0,0,
2022-08-29 22:55,26,57,370,0,0,0,0,
2022-08-29 23:00,26,56,372,0,0,0,0,
2022-08-29 23:05,26,56,375,0,0,0,0,
2022-08-29 23:10,26,56,377,0,0,0,0,
2022-08-29 23:15,26,56,375,0,0,0,0,
2022-08-29 23:20,26,56,374,0,0,0,0,
2022-08-29 23:25,26,57,375,0,0,0,0,
2022-08-29 23:30,26,56,375,0,0,0,0,
2022-08-29 23:35,26,56,381,0,0,0,0,
2022-08-29 23:40,26,56,380,0,0,0,0,
2022-08-29 23:45,26,56,377,0,0,0,0,
2022-08-29 23:50,26,56,378,0,0,0,0,
2022-08-29 23:55,26,57,372,0,0,0,0,
2022-08-30 0:00,26,55,372,0,0,0,0,
2022-08-30 0:05,26,56,376,0,0,0,0,
2022-08-30 0:10,25.9,56,376,0,0,0,0,
2022-08-30 0:15,25.9,56,382,0,0,0,0,
2022-08-30 0:20,26,57,379,0,0,0,0,
2022-08-30 0:25,26,57,377,0,0,0,0,
2022-08-30 0:30,25.9,55,384,0,0,0,0,
2022-08-30 0:35,26,56,385,0,0,0,0,
2022-08-30 0:40,25.9,56,386,0,0,0,0,
2022-08-30 0:45,26,56,379,0,0,0,0,
2022-08-30 0:50,26,57,384,0,0,0,0,
2022-08-30 0:55,26,57,379,0,0,0,0,
2022-08-30 1:00,26,55,382,0,0,0,0,
2022-08-30 1:05,26,56,377,0,0,0,0,
2022-08-30 1:10,25.9,56,379,0,0,0,0,
2022-08-30 1:15,26,56,378,0,0,0,0,
2022-08-30 1:20,25.9,57,378,0,0,0,0,
2022-08-30 1:25,26,57,382,0,0,0,0,
2022-08-30 1:30,26,57,383,0,0,0,0,
2022-08-30 1:35,26,56,383,0,0,0,0,
2022-08-30 1:40,26,56,383,0,0,0,0,
2022-08-30 1:45,25.9,56,374,0,0,0,0,
2022-08-30 1:50,26,56,380,0,0,0,0,
2022-08-30 1:55,25.9,57,378,0,0,0,0,
2022-08-30 2:00,26,58,379,0,0,0,0,
2022-08-30 2:05,26,57,383,0,0,0,0,
2022-08-30 2:10,25.9,56,383,0,0,0,0,
2022-08-30 2:15,25.9,56,383,0,0,0,0,
2022-08-30 2:20,26,56,386,0,0,0,0,
2022-08-30 2:25,26,56,384,0,0,0,0,
2022-08-30 2:30,26,58,384,0,0,0,0,
2022-08-30 2:35,26,57,384,0,0,0,0,
2022-08-30 2:40,26,56,383,0,0,0,0,
2022-08-30 2:45,25.9,56,392,0,0,0,0,
2022-08-30 2:50,26,57,391,0,0,0,0,
2022-08-30 2:55,25.9,56,393,0,0,0,0,
2022-08-30 3:00,26,57,391,0,0,0,0,
2022-08-30 3:05,25.9,57,397,0,0,0,0,
2022-08-30 3:10,25.9,57,396,0,0,0,0,
2022-08-30 3:15,25.9,56,394,0,0,0,0,
2022-08-30 3:20,25.9,56,393,0,0,0,0,
2022-08-30 3:25,25.9,56,389,0,0,0,0,
2022-08-30 3:30,26,57,390,0,0,0,0,
2022-08-30 3:35,26,58,387,0,0,0,0,
2022-08-30 3:40,26,57,389,0,0,0,0,
2022-08-30 3:45,25.9,56,388,0,0,0,0,
2022-08-30 3:50,26,56,395,0,0,0,0,
2022-08-30 3:55,26,56,390,0,0,0,0,
2022-08-30 4:00,26,56,389,0,0,0,0,
2022-08-30 4:05,26,57,393,0,0,0,0,
2022-08-30 4:10,26,58,395,0,0,0,0,
2022-08-30 4:15,26,58,398,0,0,0,0,
2022-08-30 4:20,26,57,399,0,0,0,0,
2022-08-30 4:25,26,57,400,0,0,0,0,
2022-08-30 4:30,26,56,398,0,0,0,0,
2022-08-30 4:35,26,56,393,0,0,0,0,
2022-08-30 4:40,26,57,397,0,0,0,0,
2022-08-30 4:45,26,58,400,0,0,0,0,
2022-08-30 4:50,26,58,397,0,0,0,0,
2022-08-30 4:55,25.9,56,400,0,0,0,0,
2022-08-30 5:00,25.9,56,400,0,0,0,0,
2022-08-30 5:05,25.9,56,395,0,0,0,0,
2022-08-30 5:10,25.9,57,399,0,0,0,0,
2022-08-30 5:15,26,58,399,0,0,0,0,
2022-08-30 5:20,26,58,399,0,0,0,0,
2022-08-30 5:25,26,57,402,0,0,0,0,
2022-08-30 5:30,26,55,402,0,0,0,0,
2022-08-30 5:35,25.9,57,401,0,0,0,0,
2022-08-30 5:40,26,58,399,0,0,0,0,
2022-08-30 5:45,26,59,400,0,0,0,0,
2022-08-30 5:50,26,58,397,0,0,0,0,
2022-08-30 5:55,26,58,394,0,0,0,0,
2022-08-30 6:00,26,56,396,0,0,0,0,
2022-08-30 6:05,26,57,399,0,0,0,0,
2022-08-30 6:10,26,58,397,0,0,0,0,
2022-08-30 6:15,26,59,404,0,0,0,0,
2022-08-30 6:20,26,58,405,0,0,0,0,
2022-08-30 6:25,26,58,399,0,0,0,0,
2022-08-30 6:30,25.9,57,402,0,0,0,0,
2022-08-30 6:35,26,57,404,0,0,0,0,
2022-08-30 6:40,26,59,402,0,0,0,0,
2022-08-30 6:45,26,59,403,0,0,0,0,
2022-08-30 6:50,26,59,402,0,0,0,0,
2022-08-30 6:55,26,59,401,0,0,0,0,
2022-08-30 7:00,26,57,405,0,0,0,0,
2022-08-30 7:05,26,57,402,0,0,0,0,
2022-08-30 7:10,26,57,399,0,0,0,0,
2022-08-30 7:15,26,59,403,0,0,0,0,
2022-08-30 7:20,26,59,404,0,0,0,0,
2022-08-30 7:25,26,59,404,0,0,0,0,
2022-08-30 7:30,26,58,405,0,0,0,0,
2022-08-30 7:35,26,57,407,0,0,0,0,
2022-08-30 7:40,26,58,407,0,0,0,0,
2022-08-30 7:45,26,58,408,0,0,0,0,
2022-08-30 7:50,26,58,412,0,0,0,0,
2022-08-30 7:55,26,56,410,0,0,0,0,
2022-08-30 8:00,26,58,410,0,0,0,0,
2022-08-30 8:05,26,59,411,0,0,0,0,
2022-08-30 8:10,26,60,412,0,0,0,0,
2022-08-30 8:15,26,58,411,0,0,0,0,
2022-08-30 8:20,26,58,412,0,0,0,0,
2022-08-30 8:25,26,58,413,0,0,0,0,
2022-08-30 8:30,26.1,58,409,0,0,0,0,
2022-08-30 8:35,26.1,59,414,0,0,0,0,
2022-08-30 8:40,26.1,58,410,0,0,0,0,
2022-08-30 8:45,26.1,57,410,0,0,0,0,
2022-08-30 8:50,26.1,58,411,0,0,0,0,
2022-08-30 8:55,26.1,58,409,0,0,0,0,
2022-08-30 9:00,26.1,57,410,0,0,0,0,
2022-08-30 9:05,26.1,57,411,0,0,0,0,
2022-08-30 9:10,26.1,58,413,0,0,0,0,
2022-08-30 9:15,26.1,57,410,0,0,0,0,
2022-08-30 9:20,26.1,57,412,0,0,0,0,
2022-08-30 9:25,26.1,58,409,0,0,0,0,
2022-08-30 9:30,26.2,59,417,0,0,0,0,
2022-08-30 9:35,26.2,58,416,0,0,0,0,
2022-08-30 9:40,26.2,56,417,0,0,0,0,
2022-08-30 9:45,26.2,57,416,0,0,0,0,
2022-08-30 9:50,26.2,58,423,0,0,0,0,
2022-08-30 9:55,26.2,56,434,0,0,0,0,
2022-08-30 10:00,26.2,54,448,0,0,0,0,
2022-08-30 10:05,26.2,53,460,0,0,0,0,
2022-08-30 10:10,26.2,54,466,0,0,0,0,
2022-08-30 10:15,26.1,53,466,0,0,0,0,
2022-08-30 10:20,26.1,53,466,0,0,0,0,
2022-08-30 10:25,26,52,472,0,0,0,0,
2022-08-30 10:30,26,52,472,0,0,0,0,
2022-08-30 10:35,26,52,467,0,0,0,0,
2022-08-30 10:40,26,52,460,0,0,0,0,
2022-08-30 10:45,26,52,443,0,0,0,0,
2022-08-30 10:50,25.9,52,436,0,0,0,0,
2022-08-30 10:55,25.9,52,438,0,0,0,0,
2022-08-30 11:00,25.9,56,436,0,0,0,0,
2022-08-30 11:05,26,54,439,0,0,0,0,
2022-08-30 11:10,26,54,438,0,0,0,0,
2022-08-30 11:15,26,53,444,0,0,0,0,
2022-08-30 11:20,26,53,443,0,0,0,0,
2022-08-30 11:25,26,55,445,0,0,0,0,
2022-08-30 11:30,26.1,54,446,0,0,0,0,
2022-08-30 11:35,26.1,56,446,0,0,0,0,
2022-08-30 11:40,26.2,55,440,0,0,0,0,
2022-08-30 11:45,26.1,54,437,0,0,0,0,
2022-08-30 11:50,26.1,53,445,0,0,0,0,
2022-08-30 11:55,26.1,54,442,0,0,0,0,
2022-08-30 12:00,26.2,54,442,0,0,0,0,
2022-08-30 12:05,26.2,53,444,0,0,0,0,
2022-08-30 12:10,26.2,53,436,0,0,0,0,
2022-08-30 12:15,26.1,53,433,0,0,0,0,
2022-08-30 12:20,26.2,55,438,0,0,0,0,
2022-08-30 12:25,26.2,54,437,0,0,0,0,
2022-08-30 12:30,26.2,54,430,0,0,0,0,
2022-08-30 12:35,26.2,54,425,0,0,0,0,
2022-08-30 12:40,26.2,54,417,0,0,0,0,
2022-08-30 12:45,26.2,54,414,0,0,0,0,
2022-08-30 12:50,26.2,54,421,0,0,0,0,
2022-08-30 12:55,26.2,54,418,0,0,0,0,
2022-08-30 13:00,26.2,55,418,0,0,0,0,
2022-08-30 13:05,26.2,56,423,0,0,0,0,
2022-08-30 13:10,26.2,55,434,0,0,0,0,
2022-08-30 13:15,26.2,54,437,0,0,0,0,
2022-08-30 13:20,26.2,57,443,0,0,0,0,
2022-08-30 13:25,26.2,55,464,0,0,0,0,
2022-08-30 13:30,26.2,57,469,0,0,0,0,
2022-08-30 13:35,26.2,56,475,0,0,0,0,
2022-08-30 13:40,26.2,55,476,0,0,0,0,
2022-08-30 13:45,26.2,55,479,0,0,0,0,
2022-08-30 13:50,26.2,55,482,0,0,0,0,
2022-08-30 13:55,26.2,55,482,0,0,0,0,
2022-08-30 14:00,26.1,55,480,0,0,0,0,
2022-08-30 14:05,26.1,54,472,0,0,0,0,
2022-08-30 14:10,26.1,55,465,0,0,0,0,
2022-08-30 14:15,26.1,55,454,0,0,0,0,
2022-08-30 14:20,26.1,58,452,0,0,0,0,
2022-08-30 14:25,26.1,56,449,0,0,0,0,
2022-08-30 14:30,26.1,56,455,0,0,0,0,
2022-08-30 14:35,26.1,56,447,0,0,0,0,
2022-08-30 14:40,26.1,56,437,0,0,0,0,
2022-08-30 14:45,26.1,56,449,0,0,0,0,
2022-08-30 14:50,26.1,57,464,0,0,0,0,
2022-08-30 14:55,26.1,58,476,0,0,0,0,
2022-08-30 15:00,26.1,58,469,0,0,0,0,
2022-08-30 15:05,26.1,56,460,0,0,0,0,
2022-08-30 15:10,26.1,56,459,0,0,0,0,
2022-08-30 15:15,26.1,56,464,0,0,0,0,
2022-08-30 15:20,26.1,56,469,0,0,0,0,
2022-08-30 15:25,26.1,56,499,0,0,0,0,
2022-08-30 15:30,26.1,56,507,0,0,0,0,
2022-08-30 15:35,26,57,498,0,0,0,0,
2022-08-30 15:40,26,58,476,0,0,0,0,
2022-08-30 15:45,26,58,460,0,0,0,0,
2022-08-30 15:50,26,57,454,0,0,0,0,
2022-08-30 15:55,26,57,461,0,0,0,0,
